user_id,first_name,last_name,location,date,time,timezone,case,source
83888,,,Gunung Catur,30/07/2022,15:07:50,+08:00,IN,mobile
74049,,,Clinic,30/07/2022,15:08:11,+08:00,OUT,mobile
79765,,,Clinic,30/07/2022,15:08:58,+08:00,OUT,mobile
120666,,,,30/07/2022,15:12:53,+08:00,OUT,mobile
74461,,,Gunung Catur,30/07/2022,15:16:48,+08:00,OUT,mobile
120696,,,Nu Orange,30/07/2022,15:23:26,+08:00,OUT,mobile
84541,,,Clinic,30/07/2022,15:44:59,+08:00,IN,mobile
83884,,,,30/07/2022,16:18:00,+08:00,OUT,mobile
132484,,,Clinic,26/07/2022,8:30:00,+08:00,IN,frontend
132484,,,Clinic,26/07/2022,14:30:00,+08:00,OUT,frontend
87864,,,Clinic,27/07/2022,14:30:00,+08:00,OUT,frontend
87864,,,Clinic,18/07/2022,21:30:00,+08:00,OUT,frontend
84541,,,,30/07/2022,21:56:06,+08:00,OUT,mobile
74054,,,,30/07/2022,22:00:02,+08:00,OUT,mobile
120694,,,OSADHA BELEGA,30/07/2022,22:01:37,+08:00,OUT,mobile
74556,,,Nu Orange,30/07/2022,22:01:57,+08:00,OUT,mobile
90711,,,Nu Orange,30/07/2022,22:02:00,+08:00,OUT,mobile
79738,,,Clinic,30/07/2022,22:05:16,+08:00,IN,mobile
79738,,,Clinic,30/07/2022,22:05:23,+08:00,OUT,mobile
83888,,,Gunung Catur,30/07/2022,22:05:27,+08:00,OUT,mobile
90377,,,Office,31/07/2022,7:34:39,+08:00,IN,mobile
74052,,,Clinic,31/07/2022,7:43:27,+08:00,IN,mobile
74465,,,,31/07/2022,7:46:56,+08:00,IN,mobile
120696,,,,31/07/2022,7:57:28,+08:00,IN,mobile
83888,,,Gunung Catur,31/07/2022,7:58:43,+08:00,IN,mobile
79738,,,Clinic,31/07/2022,7:59:32,+08:00,IN,mobile
74556,,,Nu Orange,31/07/2022,7:59:51,+08:00,IN,mobile
74053,,,Clinic,31/07/2022,8:21:47,+08:00,IN,mobile
83884,,,Clinic,31/07/2022,14:20:01,+08:00,IN,mobile
74049,,,,31/07/2022,14:35:20,+08:00,IN,mobile
120694,,,OSADHA BELEGA,31/07/2022,14:47:19,+08:00,IN,mobile
83885,,,Nu Orange,31/07/2022,14:52:51,+08:00,IN,mobile
74053,,,Clinic,31/07/2022,15:00:41,+08:00,OUT,mobile
74461,,,Gunung Catur,31/07/2022,15:01:19,+08:00,IN,mobile
120696,,,OSADHA BELEGA,31/07/2022,15:04:23,+08:00,OUT,mobile
83888,,,Gunung Catur,31/07/2022,15:05:57,+08:00,OUT,mobile
90711,,,Nu Orange,31/07/2022,15:08:52,+08:00,IN,mobile
74052,,,Clinic,31/07/2022,15:11:24,+08:00,OUT,mobile
74556,,,Nu Orange,31/07/2022,15:12:57,+08:00,OUT,mobile
79738,,,Clinic,31/07/2022,15:14:28,+08:00,OUT,mobile
74465,,,,31/07/2022,17:07:15,+08:00,OUT,mobile
90711,,,,31/07/2022,22:01:02,+08:00,OUT,mobile
83885,,,Nu Orange,31/07/2022,22:01:21,+08:00,OUT,mobile
74461,,,Gunung Catur,31/07/2022,22:04:41,+08:00,OUT,mobile
120694,,,,31/07/2022,22:06:54,+08:00,OUT,mobile
83884,,,,31/07/2022,22:17:45,+08:00,OUT,mobile
84541,,,Clinic,31/07/2022,15:30:00,+08:00,IN,frontend
84541,,,Clinic,31/07/2022,21:30:00,+08:00,OUT,frontend
90377,,,Office,01/08/2022,7:12:22,+08:00,IN,mobile
74465,,,,01/08/2022,7:41:28,+08:00,IN,mobile
120694,,,OSADHA BELEGA,01/08/2022,7:42:31,+08:00,IN,mobile
83885,,,Nu Orange,01/08/2022,7:55:39,+08:00,IN,mobile
120696,,,Nu Orange,01/08/2022,7:56:23,+08:00,IN,mobile
74461,,,Gunung Catur,01/08/2022,7:58:54,+08:00,IN,mobile
74556,,,Nu Orange,01/08/2022,8:01:04,+08:00,IN,mobile
79738,,,Clinic,01/08/2022,8:01:15,+08:00,IN,mobile
84541,,,,01/08/2022,8:29:19,+08:00,IN,mobile
83902,,,Office,01/08/2022,8:00:00,+08:00,IN,frontend
88348,,,Office,24/07/2022,8:00:00,+08:00,IN,frontend
88348,,,Office,24/07/2022,11:00:00,+08:00,OUT,frontend
88348,,,Office,24/07/2022,13:00:00,+08:00,OUT,frontend
83902,,,Office,24/07/2022,8:00:00,+08:00,IN,frontend
83902,,,Office,24/07/2022,13:00:00,+08:00,OUT,frontend
84541,,,,01/08/2022,14:32:47,+08:00,OUT,mobile
79738,,,Clinic,18/07/2022,8:00:00,+08:00,IN,frontend
79738,,,Clinic,18/07/2022,15:00:00,+08:00,OUT,frontend
83884,,,,01/08/2022,14:37:41,+08:00,IN,mobile
74049,,,Clinic,31/07/2022,22:00:00,+08:00,OUT,frontend
74054,,,Nu Orange,01/08/2022,14:42:22,+08:00,IN,mobile
74052,,,Clinic,01/08/2022,14:47:25,+08:00,IN,mobile
74049,,,Clinic,01/08/2022,14:47:52,+08:00,IN,mobile
120666,,,OSADHA BELEGA,01/08/2022,14:54:24,+08:00,IN,mobile
79738,,,Clinic,01/08/2022,15:01:15,+08:00,OUT,mobile
79765,,,Clinic,01/08/2022,15:01:26,+08:00,OUT,mobile
120694,,,OSADHA BELEGA,01/08/2022,15:03:46,+08:00,OUT,mobile
125744,,,Clinic,01/08/2022,15:12:09,+08:00,IN,mobile
120696,,,Nu Orange,01/08/2022,15:23:29,+08:00,OUT,mobile
74465,,,,01/08/2022,15:25:56,+08:00,OUT,mobile
74461,,,Gunung Catur,01/08/2022,15:26:55,+08:00,OUT,mobile
88348,,,Office,01/08/2022,8:00:00,+08:00,IN,frontend
74639,,,Nu Orange,01/08/2022,16:39:51,+08:00,IN,mobile
90377,,,Office,01/08/2022,17:09:18,+08:00,OUT,mobile
88348,,,Office,01/08/2022,17:40:16,+08:00,OUT,mobile
83902,,,,01/08/2022,17:44:03,+08:00,OUT,mobile
125744,,,Clinic,01/08/2022,21:33:28,+08:00,OUT,mobile
74054,,,Gunung Catur,01/08/2022,22:00:53,+08:00,OUT,mobile
74052,,,Clinic,01/08/2022,22:01:10,+08:00,OUT,mobile
74049,,,Clinic,01/08/2022,22:01:43,+08:00,OUT,mobile
120666,,,OSADHA BELEGA,01/08/2022,22:01:57,+08:00,OUT,mobile
74639,,,Nu Orange,01/08/2022,22:02:13,+08:00,OUT,mobile
83885,,,Nu Orange,01/08/2022,22:03:21,+08:00,OUT,mobile
74556,,,Nu Orange,01/08/2022,22:04:03,+08:00,OUT,mobile
83884,,,,01/08/2022,22:05:41,+08:00,OUT,mobile
90377,,,Office,02/08/2022,7:14:15,+08:00,IN,mobile
74465,,,,02/08/2022,7:46:24,+08:00,IN,mobile
83885,,,Nu Orange,02/08/2022,7:54:35,+08:00,IN,mobile
120696,,,OSADHA BELEGA,02/08/2022,7:55:47,+08:00,IN,mobile
74461,,,Gunung Catur,02/08/2022,7:56:46,+08:00,IN,mobile
88348,,,,02/08/2022,8:01:58,+08:00,IN,mobile
79765,,,,02/08/2022,8:02:53,+08:00,IN,mobile
79738,,,Clinic,02/08/2022,8:04:22,+08:00,IN,mobile
84541,,,Clinic,02/08/2022,8:30:16,+08:00,IN,mobile
83902,,,Office,02/08/2022,8:00:00,+08:00,IN,frontend
84541,,,Clinic,02/08/2022,14:31:40,+08:00,OUT,mobile
83884,,,,02/08/2022,14:39:00,+08:00,IN,mobile
79765,,,Clinic,02/08/2022,8:00:00,+08:00,IN,frontend
79765,,,Clinic,01/08/2022,8:00:00,+08:00,IN,frontend
74049,,,Clinic,02/08/2022,14:47:47,+08:00,IN,mobile
74052,,,Clinic,02/08/2022,14:49:40,+08:00,IN,mobile
120694,,,OSADHA BELEGA,02/08/2022,14:50:45,+08:00,IN,mobile
83888,,,Gunung Catur,02/08/2022,14:56:17,+08:00,IN,mobile
74556,,,Nu Orange,02/08/2022,14:58:36,+08:00,IN,mobile
120696,,,OSADHA BELEGA,02/08/2022,15:05:11,+08:00,OUT,mobile
79738,,,Clinic,02/08/2022,15:08:58,+08:00,OUT,mobile
79765,,,Clinic,02/08/2022,15:10:49,+08:00,OUT,mobile
83885,,,Nu Orange,02/08/2022,15:13:08,+08:00,OUT,mobile
74461,,,Gunung Catur,02/08/2022,15:25:58,+08:00,OUT,mobile
125744,,,Clinic,02/08/2022,15:39:07,+08:00,IN,mobile
74465,,,,02/08/2022,15:51:50,+08:00,OUT,mobile
74639,,,Nu Orange,02/08/2022,16:41:48,+08:00,IN,mobile
87864,,,Gunung Catur,02/08/2022,17:09:19,+08:00,IN,mobile
88348,,,Office,02/08/2022,17:11:31,+08:00,OUT,mobile
75218,,,Nu Orange,02/08/2022,17:14:55,+08:00,IN,mobile
90377,,,Office,02/08/2022,17:58:20,+08:00,OUT,mobile
75218,,,,02/08/2022,19:06:23,+08:00,OUT,mobile
125744,,,Clinic,02/08/2022,21:31:46,+08:00,OUT,mobile
74639,,,Nu Orange,02/08/2022,22:01:03,+08:00,OUT,mobile
74052,,,Clinic,02/08/2022,22:01:04,+08:00,OUT,mobile
74049,,,Clinic,02/08/2022,22:01:12,+08:00,OUT,mobile
120694,,,OSADHA BELEGA,02/08/2022,22:01:20,+08:00,OUT,mobile
74556,,,Nu Orange,02/08/2022,22:01:42,+08:00,OUT,mobile
87864,,,Gunung Catur,02/08/2022,22:02:15,+08:00,OUT,mobile
83888,,,Gunung Catur,02/08/2022,22:03:40,+08:00,OUT,mobile
83884,,,,02/08/2022,22:18:32,+08:00,OUT,mobile
90377,,,Office,03/08/2022,7:05:47,+08:00,IN,mobile
74042,,,Office,03/08/2022,7:41:57,+08:00,IN,mobile
90711,,,Nu Orange,03/08/2022,7:43:49,+08:00,IN,mobile
74049,,,Clinic,03/08/2022,7:44:53,+08:00,IN,mobile
120666,,,OSADHA BELEGA,03/08/2022,7:47:41,+08:00,IN,mobile
74556,,,,03/08/2022,7:59:09,+08:00,IN,mobile
74054,,,,03/08/2022,8:04:52,+08:00,IN,mobile
74461,,,Gunung Catur,03/08/2022,8:06:59,+08:00,IN,mobile
87864,,,,03/08/2022,8:30:17,+08:00,IN,mobile
83902,,,Office,03/08/2022,8:00:00,+08:00,IN,frontend
83884,,,,03/08/2022,14:41:11,+08:00,IN,mobile
120694,,,Nu Orange,03/08/2022,14:45:52,+08:00,IN,mobile
83885,,,Nu Orange,03/08/2022,14:53:45,+08:00,IN,mobile
74052,,,Clinic,03/08/2022,14:55:34,+08:00,IN,mobile
120696,,,OSADHA BELEGA,03/08/2022,14:56:40,+08:00,IN,mobile
79765,,,Clinic,03/08/2022,14:58:03,+08:00,IN,mobile
83888,,,Gunung Catur,03/08/2022,15:01:11,+08:00,IN,mobile
120666,,,OSADHA BELEGA,03/08/2022,15:04:08,+08:00,OUT,mobile
74054,,,,03/08/2022,15:07:03,+08:00,OUT,mobile
74556,,,Nu Orange,03/08/2022,15:13:55,+08:00,OUT,mobile
74049,,,Clinic,03/08/2022,15:15:21,+08:00,OUT,mobile
90711,,,Nu Orange,03/08/2022,15:23:40,+08:00,OUT,mobile
84541,,,,03/08/2022,15:26:39,+08:00,IN,mobile
74461,,,Gunung Catur,03/08/2022,16:48:10,+08:00,OUT,mobile
74042,,,Office,03/08/2022,17:02:06,+08:00,OUT,mobile
83902,,,Nu Orange,03/08/2022,17:03:39,+08:00,OUT,mobile
90377,,,Office,03/08/2022,17:49:58,+08:00,OUT,mobile
84541,,,,03/08/2022,21:36:15,+08:00,OUT,mobile
87864,,,Gunung Catur,03/08/2022,22:00:13,+08:00,IN,mobile
87864,,,Gunung Catur,03/08/2022,22:00:23,+08:00,OUT,mobile
120694,,,Nu Orange,03/08/2022,22:01:07,+08:00,OUT,mobile
83885,,,Nu Orange,03/08/2022,22:01:41,+08:00,OUT,mobile
120696,,,OSADHA BELEGA,03/08/2022,22:01:49,+08:00,OUT,mobile
74052,,,Clinic,03/08/2022,22:02:23,+08:00,OUT,mobile
79765,,,Clinic,03/08/2022,22:02:31,+08:00,OUT,mobile
83888,,,Gunung Catur,03/08/2022,22:05:24,+08:00,OUT,mobile
83884,,,,03/08/2022,22:11:26,+08:00,OUT,mobile
90377,,,Office,04/08/2022,7:03:23,+08:00,IN,mobile
74465,,,,04/08/2022,7:45:48,+08:00,IN,mobile
74042,,,Office,04/08/2022,7:46:37,+08:00,IN,mobile
120666,,,OSADHA BELEGA,04/08/2022,7:49:22,+08:00,IN,mobile
74052,,,Clinic,04/08/2022,7:52:15,+08:00,IN,mobile
83885,,,Nu Orange,04/08/2022,7:54:29,+08:00,IN,mobile
83888,,,Gunung Catur,04/08/2022,7:56:49,+08:00,IN,mobile
79765,,,Clinic,04/08/2022,8:01:34,+08:00,IN,mobile
87864,,,,04/08/2022,8:31:07,+08:00,IN,mobile
83902,,,Office,04/08/2022,8:00:00,+08:00,IN,frontend
74054,,,Gunung Catur,04/08/2022,13:38:22,+08:00,IN,mobile
87864,,,Clinic,04/08/2022,14:32:17,+08:00,OUT,mobile
83884,,,,04/08/2022,14:37:33,+08:00,IN,mobile
74049,,,Clinic,04/08/2022,14:43:52,+08:00,IN,mobile
79738,,,Clinic,04/08/2022,14:56:06,+08:00,IN,mobile
120696,,,OSADHA BELEGA,04/08/2022,14:56:48,+08:00,IN,mobile
74556,,,Nu Orange,04/08/2022,14:57:27,+08:00,IN,mobile
74052,,,Clinic,04/08/2022,15:02:35,+08:00,OUT,mobile
120666,,,OSADHA BELEGA,04/08/2022,15:03:23,+08:00,OUT,mobile
83888,,,Gunung Catur,04/08/2022,15:04:23,+08:00,OUT,mobile
74465,,,,04/08/2022,15:12:14,+08:00,OUT,mobile
79765,,,Clinic,04/08/2022,15:16:16,+08:00,OUT,mobile
83885,,,Nu Orange,04/08/2022,15:17:55,+08:00,OUT,mobile
84541,,,,04/08/2022,15:22:50,+08:00,IN,mobile
74639,,,,04/08/2022,16:38:41,+08:00,IN,mobile
74042,,,Office,04/08/2022,17:02:07,+08:00,OUT,mobile
90377,,,Office,04/08/2022,17:20:57,+08:00,OUT,mobile
84541,,,Clinic,04/08/2022,21:43:59,+08:00,OUT,mobile
74054,,,Gunung Catur,04/08/2022,22:00:30,+08:00,OUT,mobile
79738,,,Clinic,04/08/2022,22:02:19,+08:00,OUT,mobile
74049,,,Clinic,04/08/2022,22:02:32,+08:00,OUT,mobile
120696,,,OSADHA BELEGA,04/08/2022,22:03:23,+08:00,OUT,mobile
83884,,,,04/08/2022,22:03:27,+08:00,OUT,mobile
74639,,,Nu Orange,04/08/2022,22:11:23,+08:00,OUT,mobile
74556,,,Nu Orange,04/08/2022,22:13:53,+08:00,OUT,mobile
74465,,,,05/08/2022,7:43:51,+08:00,IN,mobile
90711,,,Nu Orange,05/08/2022,7:46:02,+08:00,IN,mobile
90377,,,Office,05/08/2022,7:48:00,+08:00,IN,mobile
120666,,,OSADHA BELEGA,05/08/2022,7:51:14,+08:00,IN,mobile
74042,,,Office,05/08/2022,7:51:40,+08:00,IN,mobile
74052,,,Clinic,05/08/2022,7:53:51,+08:00,IN,mobile
120696,,,Nu Orange,05/08/2022,7:59:46,+08:00,IN,mobile
83888,,,Gunung Catur,05/08/2022,8:03:04,+08:00,IN,mobile
125721,,,Clinic,05/08/2022,8:28:11,+08:00,IN,mobile
83902,,,Office,05/08/2022,8:00:00,+08:00,IN,frontend
83902,,,Office,04/08/2022,15:00:00,+08:00,OUT,frontend
74054,,,,05/08/2022,14:30:16,+08:00,IN,mobile
125721,,,Clinic,05/08/2022,14:32:57,+08:00,OUT,mobile
120694,,,,05/08/2022,14:52:28,+08:00,IN,mobile
79765,,,,05/08/2022,14:53:01,+08:00,IN,mobile
74461,,,Gunung Catur,05/08/2022,14:53:04,+08:00,IN,mobile
79738,,,Clinic,05/08/2022,14:56:51,+08:00,IN,mobile
74556,,,,05/08/2022,14:59:15,+08:00,IN,mobile
120666,,,OSADHA BELEGA,05/08/2022,15:01:59,+08:00,OUT,mobile
74052,,,Clinic,05/08/2022,15:02:25,+08:00,OUT,mobile
90711,,,Nu Orange,05/08/2022,15:02:56,+08:00,OUT,mobile
74465,,,,05/08/2022,15:06:28,+08:00,OUT,mobile
83888,,,Gunung Catur,05/08/2022,15:07:36,+08:00,OUT,mobile
120696,,,Nu Orange,05/08/2022,15:12:48,+08:00,OUT,mobile
84541,,,Clinic,05/08/2022,15:26:21,+08:00,IN,mobile
74639,,,Nu Orange,05/08/2022,16:41:28,+08:00,IN,mobile
74042,,,Office,05/08/2022,17:08:12,+08:00,OUT,mobile
90377,,,Office,05/08/2022,17:14:08,+08:00,OUT,mobile
83902,,,Nu Orange,05/08/2022,17:23:00,+08:00,OUT,mobile
88348,,,Office,05/08/2022,17:23:18,+08:00,IN,mobile
88348,,,Office,05/08/2022,17:23:26,+08:00,OUT,mobile
84541,,,Clinic,05/08/2022,21:33:06,+08:00,OUT,mobile
74054,,,,05/08/2022,22:00:38,+08:00,OUT,mobile
74639,,,Nu Orange,05/08/2022,22:01:45,+08:00,OUT,mobile
120694,,,OSADHA BELEGA,05/08/2022,22:02:17,+08:00,OUT,mobile
79738,,,Clinic,05/08/2022,22:02:23,+08:00,OUT,mobile
74556,,,Nu Orange,05/08/2022,22:03:49,+08:00,OUT,mobile
79765,,,Clinic,05/08/2022,22:04:25,+08:00,OUT,mobile
74461,,,Gunung Catur,05/08/2022,22:05:29,+08:00,OUT,mobile
90377,,,Office,06/08/2022,7:09:41,+08:00,IN,mobile
74556,,,Nu Orange,06/08/2022,7:41:47,+08:00,IN,mobile
120694,,,OSADHA BELEGA,06/08/2022,7:47:55,+08:00,IN,mobile
74054,,,,06/08/2022,7:51:28,+08:00,IN,mobile
74042,,,Office,06/08/2022,7:56:12,+08:00,IN,mobile
79738,,,Clinic,06/08/2022,8:00:39,+08:00,IN,mobile
83888,,,Gunung Catur,06/08/2022,8:02:08,+08:00,IN,mobile
132484,,,Clinic,06/08/2022,8:28:02,+08:00,IN,mobile
74042,,,,06/08/2022,13:25:47,+08:00,OUT,mobile
132484,,,Clinic,06/08/2022,14:30:33,+08:00,OUT,mobile
83884,,,,06/08/2022,14:36:08,+08:00,IN,mobile
74049,,,Clinic,06/08/2022,14:40:31,+08:00,IN,mobile
90711,,,Nu Orange,06/08/2022,14:44:07,+08:00,IN,mobile
83885,,,Nu Orange,06/08/2022,14:45:09,+08:00,IN,mobile
120666,,,OSADHA BELEGA,06/08/2022,14:50:08,+08:00,IN,mobile
74461,,,Gunung Catur,06/08/2022,14:56:09,+08:00,IN,mobile
120694,,,OSADHA BELEGA,06/08/2022,15:01:42,+08:00,OUT,mobile
74054,,,,06/08/2022,15:02:44,+08:00,OUT,mobile
79738,,,Clinic,06/08/2022,15:04:14,+08:00,OUT,mobile
83888,,,Gunung Catur,06/08/2022,15:23:23,+08:00,OUT,mobile
74556,,,Nu Orange,06/08/2022,15:25:19,+08:00,OUT,mobile
84541,,,Clinic,06/08/2022,15:37:51,+08:00,IN,mobile
87864,,,Gunung Catur,06/08/2022,17:03:58,+08:00,IN,mobile
84541,,,Clinic,06/08/2022,21:31:05,+08:00,OUT,mobile
87864,,,Gunung Catur,06/08/2022,22:00:41,+08:00,OUT,mobile
83885,,,Nu Orange,06/08/2022,22:01:24,+08:00,OUT,mobile
74049,,,Clinic,06/08/2022,22:01:41,+08:00,OUT,mobile
120666,,,OSADHA BELEGA,06/08/2022,22:01:44,+08:00,OUT,mobile
90711,,,Nu Orange,06/08/2022,22:01:46,+08:00,OUT,mobile
83884,,,,06/08/2022,22:02:14,+08:00,OUT,mobile
74461,,,Gunung Catur,06/08/2022,22:03:33,+08:00,OUT,mobile
121592,,,,07/08/2022,7:45:53,+08:00,IN,mobile
74049,,,Clinic,07/08/2022,7:46:30,+08:00,IN,mobile
120694,,,Nu Orange,07/08/2022,7:48:46,+08:00,IN,mobile
74461,,,Gunung Catur,07/08/2022,7:54:16,+08:00,IN,mobile
83884,,,,07/08/2022,7:54:47,+08:00,IN,mobile
74053,,,Clinic,07/08/2022,8:28:24,+08:00,IN,mobile
74465,,,,07/08/2022,14:46:17,+08:00,IN,mobile
90711,,,Nu Orange,07/08/2022,14:46:41,+08:00,IN,mobile
83888,,,Gunung Catur,07/08/2022,14:56:03,+08:00,IN,mobile
83885,,,Nu Orange,07/08/2022,14:56:08,+08:00,IN,mobile
79738,,,Clinic,07/08/2022,14:59:05,+08:00,IN,mobile
74053,,,Clinic,07/08/2022,14:59:26,+08:00,OUT,mobile
120696,,,OSADHA BELEGA,07/08/2022,15:00:35,+08:00,IN,mobile
121592,,,,07/08/2022,15:03:48,+08:00,OUT,mobile
74049,,,Clinic,07/08/2022,15:04:16,+08:00,OUT,mobile
83884,,,,07/08/2022,15:07:36,+08:00,OUT,mobile
120694,,,Nu Orange,07/08/2022,15:07:55,+08:00,OUT,mobile
74461,,,Gunung Catur,07/08/2022,15:14:13,+08:00,OUT,mobile
125721,,,Clinic,07/08/2022,15:27:24,+08:00,IN,mobile
87864,,,,07/08/2022,17:00:06,+08:00,IN,mobile
125721,,,Clinic,07/08/2022,21:34:21,+08:00,OUT,mobile
74465,,,,07/08/2022,22:00:59,+08:00,OUT,mobile
83885,,,Nu Orange,07/08/2022,22:01:09,+08:00,OUT,mobile
90711,,,Nu Orange,07/08/2022,22:01:17,+08:00,OUT,mobile
87864,,,,07/08/2022,22:01:45,+08:00,OUT,mobile
79738,,,Clinic,07/08/2022,22:03:52,+08:00,OUT,mobile
83888,,,Gunung Catur,07/08/2022,22:04:17,+08:00,OUT,mobile
120696,,,OSADHA BELEGA,07/08/2022,22:05:25,+08:00,OUT,mobile
90377,,,Office,08/08/2022,7:09:45,+08:00,IN,mobile
74049,,,Clinic,08/08/2022,7:44:13,+08:00,IN,mobile
74465,,,,08/08/2022,7:49:18,+08:00,IN,mobile
74042,,,Office,08/08/2022,7:49:40,+08:00,IN,mobile
74052,,,Clinic,08/08/2022,7:49:41,+08:00,IN,mobile
120696,,,OSADHA BELEGA,08/08/2022,7:58:01,+08:00,IN,mobile
74461,,,Gunung Catur,08/08/2022,7:58:22,+08:00,IN,mobile
83885,,,Nu Orange,08/08/2022,7:59:13,+08:00,IN,mobile
88348,,,,08/08/2022,8:02:18,+08:00,IN,mobile
87864,,,Clinic,08/08/2022,8:34:53,+08:00,IN,mobile
83902,,,Office,08/08/2022,8:00:00,+08:00,IN,frontend
83902,,,Office,06/08/2022,8:00:00,+08:00,IN,frontend
83902,,,Office,06/08/2022,13:00:00,+08:00,OUT,frontend
74054,,,Nu Orange,08/08/2022,14:21:28,+08:00,IN,mobile
120666,,,OSADHA BELEGA,08/08/2022,14:45:28,+08:00,IN,mobile
83884,,,,08/08/2022,14:47:29,+08:00,IN,mobile
90711,,,Nu Orange,08/08/2022,14:48:58,+08:00,IN,mobile
74556,,,,08/08/2022,14:58:40,+08:00,IN,mobile
120696,,,OSADHA BELEGA,08/08/2022,15:04:00,+08:00,OUT,mobile
83885,,,Nu Orange,08/08/2022,15:05:10,+08:00,OUT,mobile
74052,,,Clinic,08/08/2022,15:06:20,+08:00,OUT,mobile
74049,,,Clinic,08/08/2022,15:07:51,+08:00,OUT,mobile
84541,,,,08/08/2022,15:13:18,+08:00,IN,mobile
74461,,,Gunung Catur,08/08/2022,15:22:55,+08:00,OUT,mobile
74465,,,,08/08/2022,15:56:52,+08:00,OUT,mobile
74465,,,,08/08/2022,15:56:57,+08:00,OUT,mobile
74639,,,Nu Orange,08/08/2022,16:41:24,+08:00,IN,mobile
90377,,,Office,08/08/2022,17:03:15,+08:00,OUT,mobile
74042,,,Office,08/08/2022,17:12:25,+08:00,OUT,mobile
88348,,,Office,08/08/2022,17:13:22,+08:00,OUT,mobile
84541,,,Clinic,08/08/2022,21:31:06,+08:00,OUT,mobile
79765,,,Clinic,08/08/2022,15:00:00,+08:00,IN,frontend
74054,,,Gunung Catur,08/08/2022,22:00:28,+08:00,OUT,mobile
87864,,,Gunung Catur,08/08/2022,22:00:31,+08:00,OUT,mobile
90711,,,Nu Orange,08/08/2022,22:00:49,+08:00,OUT,mobile
74639,,,Nu Orange,08/08/2022,22:01:02,+08:00,OUT,mobile
120666,,,OSADHA BELEGA,08/08/2022,22:01:54,+08:00,OUT,mobile
74556,,,Nu Orange,08/08/2022,22:02:34,+08:00,OUT,mobile
79765,,,Clinic,08/08/2022,22:03:00,+08:00,OUT,mobile
83884,,,,08/08/2022,22:12:14,+08:00,OUT,mobile
90377,,,Office,09/08/2022,7:02:47,+08:00,IN,mobile
74049,,,Clinic,09/08/2022,7:44:03,+08:00,IN,mobile
74465,,,,09/08/2022,7:44:52,+08:00,IN,mobile
120694,,,OSADHA BELEGA,09/08/2022,7:51:45,+08:00,IN,mobile
74042,,,Office,09/08/2022,7:51:48,+08:00,IN,mobile
79765,,,,09/08/2022,7:55:10,+08:00,IN,mobile
120696,,,Nu Orange,09/08/2022,7:59:39,+08:00,IN,mobile
120696,,,Nu Orange,09/08/2022,7:59:39,+08:00,IN,mobile
83888,,,Gunung Catur,09/08/2022,8:01:52,+08:00,IN,mobile
87864,,,Clinic,09/08/2022,8:32:42,+08:00,IN,mobile
83884,,,,09/08/2022,14:44:51,+08:00,IN,mobile
74052,,,Clinic,09/08/2022,14:50:11,+08:00,IN,mobile
83885,,,Nu Orange,09/08/2022,14:54:26,+08:00,IN,mobile
120666,,,OSADHA BELEGA,09/08/2022,14:55:01,+08:00,IN,mobile
74461,,,Gunung Catur,09/08/2022,14:57:10,+08:00,IN,mobile
79738,,,Clinic,09/08/2022,14:59:49,+08:00,IN,mobile
120694,,,OSADHA BELEGA,09/08/2022,15:02:36,+08:00,OUT,mobile
74556,,,Nu Orange,09/08/2022,15:04:05,+08:00,IN,mobile
83888,,,Gunung Catur,09/08/2022,15:05:50,+08:00,OUT,mobile
74049,,,Clinic,09/08/2022,15:09:29,+08:00,OUT,mobile
79765,,,,09/08/2022,15:19:05,+08:00,OUT,mobile
84541,,,Clinic,09/08/2022,15:19:56,+08:00,IN,mobile
74465,,,,09/08/2022,15:20:27,+08:00,OUT,mobile
120696,,,Nu Orange,09/08/2022,15:24:03,+08:00,OUT,mobile
75218,,,,09/08/2022,16:35:58,+08:00,IN,mobile
88348,,,Office,09/08/2022,17:01:57,+08:00,IN,mobile
88348,,,Office,09/08/2022,17:02:04,+08:00,OUT,mobile
74042,,,Office,09/08/2022,17:04:26,+08:00,OUT,mobile
75218,,,,09/08/2022,18:14:18,+08:00,OUT,mobile
84541,,,,09/08/2022,21:53:27,+08:00,OUT,mobile
87864,,,Gunung Catur,09/08/2022,22:00:31,+08:00,OUT,mobile
74556,,,Nu Orange,09/08/2022,22:01:08,+08:00,OUT,mobile
74052,,,Clinic,09/08/2022,22:01:16,+08:00,OUT,mobile
83885,,,Nu Orange,09/08/2022,22:01:48,+08:00,OUT,mobile
120666,,,OSADHA BELEGA,09/08/2022,22:02:08,+08:00,OUT,mobile
79738,,,,09/08/2022,22:04:50,+08:00,OUT,mobile
83884,,,,09/08/2022,22:04:55,+08:00,OUT,mobile
74461,,,Gunung Catur,09/08/2022,22:05:03,+08:00,OUT,mobile
74042,,,Office,10/08/2022,7:38:14,+08:00,IN,mobile
120666,,,OSADHA BELEGA,10/08/2022,7:47:42,+08:00,IN,mobile
74465,,,,10/08/2022,7:50:53,+08:00,IN,mobile
83885,,,Nu Orange,10/08/2022,7:59:14,+08:00,IN,mobile
79738,,,Clinic,10/08/2022,8:03:58,+08:00,IN,mobile
83888,,,Gunung Catur,10/08/2022,8:06:11,+08:00,IN,mobile
79765,,,,10/08/2022,8:11:04,+08:00,IN,mobile
87864,,,Clinic,10/08/2022,8:33:35,+08:00,IN,mobile
